0.0068	1.0000
0.1131	1.0000
0.1455	1.0000
0.5403	1.0000
0.8423	1.0000
0.5209	0.8557
0.1422	1.0000
0.2053	0.6371
0.0422	0.6763
0.2715	0.7258
0.1564	0.7588
0.1299	0.7216
0.4225	0.8247
0.0905	0.7216
0.1600	0.5464
0.0435	0.9608
0.5488	0.6443
0.1783	0.3722
0.2209	0.7732
0.4710	0.8619
0.0493	0.8866
0.1147	0.6495
0.0891	0.4742
0.2440	0.7990
0.2104	0.7289
0.0000	0.8309
0.0272	0.9216
0.2377	0.9485
0.0045	0.9278
0.0499	0.9052
0.0497	0.9216
0.0371	0.7814
0.6042	0.6969
0.5989	0.6227
0.2591	0.8351
0.2760	0.8938
0.0876	0.8773
0.4119	0.9134
0.4609	0.7773
0.8763	0.4948
0.0888	0.8845
0.0307	0.6031
0.0959	0.7701
0.0580	0.9175
0.0000	0.7711
0.0000	0.5505
0.0000	0.7186
0.0557	0.6175
1.0000	0.7753
0.1741	0.6309
0.4364	0.7278
0.0013	0.4381
0.7457	0.6340
0.1154	0.8082
0.7471	0.8804
0.2027	0.6804
0.0324	0.5155
0.2564	0.8856
0.7299	0.8825
0.0802	0.7546
0.2834	0.9000
0.0918	0.8907
0.1135	0.8268
0.1905	0.9010
0.6161	0.7113
0.8466	0.7546
0.0063	0.7732
0.0769	0.9670
0.4147	0.7381
0.2337	0.3381
0.1840	0.7402
0.5298	0.9124
0.2848	0.9588
0.2436	0.8979
0.1222	0.6804
0.6949	0.7216
0.0476	0.7546
0.0121	0.7505
0.2439	0.2887
0.1381	0.1856
0.6394	0.9897
0.1139	0.5052
0.0372	0.9588
0.5000	0.5093
0.1080	0.8309
0.8135	0.4608
0.7000	0.8918
0.1437	0.7485
0.0000	0.4536
0.1550	0.7835
0.0650	0.8247
0.4363	0.6804
0.0017	0.5062
0.4575	0.7907
0.1031	0.8237
0.0425	0.6402
0.2970	0.5979
