0.0068	1.0000
0.1131	1.0000
0.1455	0.9247
0.5403	0.8897
0.8423	0.8031
0.5209	0.7845
0.1422	0.8000
0.2053	0.7072
0.0422	0.7845
0.2715	0.5897
0.1564	0.6938
0.1299	0.6959
0.4225	0.7361
0.0905	0.7196
0.1600	0.6784
0.0435	0.6247
0.5488	0.8598
0.1783	0.8443
0.2209	0.8082
0.4710	0.7351
0.0493	0.7175
0.1147	0.6948
0.0891	0.7691
0.2440	0.9237
0.2104	0.7969
0.0000	0.8928
0.0272	0.7392
0.2377	0.8670
0.0045	0.8711
0.0499	0.7186
0.0497	0.5330
0.0371	0.7351
0.6042	0.7392
0.5989	0.7577
0.2591	0.7495
0.2760	0.7433
0.0876	0.7814
0.4119	0.7134
0.4609	0.5546
0.8763	0.5526
0.0888	0.8485
0.0307	0.7773
0.0959	0.8010
0.0580	0.7639
0.0000	0.6979
0.0000	0.6196
0.0000	0.7557
0.0557	0.7216
1.0000	0.5670
0.1741	0.7536
0.4364	0.7907
0.0013	0.6423
0.7457	0.6948
0.1154	0.6680
0.7471	0.4814
0.2027	0.4526
0.0324	0.7330
0.2564	0.7299
0.7299	0.8495
0.0802	0.7722
0.2834	0.6536
0.0918	0.4876
0.1135	0.6536
0.1905	0.8247
0.6161	0.7948
0.8466	0.7691
0.0063	0.8588
0.0769	0.8351
0.4147	0.8165
0.2337	0.6505
0.1840	0.8175
0.5298	0.8392
0.2848	0.8155
0.2436	0.5691
0.1222	0.6845
0.6949	0.8113
0.0476	0.8515
0.0121	0.7031
0.2439	0.8701
0.1381	0.8072
0.6394	0.8237
0.1139	0.5670
0.0372	0.8784
0.5000	0.7918
0.1080	0.8608
0.8135	0.8443
0.7000	0.7619
0.1437	0.7670
0.0000	0.7907
0.1550	0.6557
0.0650	0.7670
0.4363	0.7371
0.0017	0.8113
0.4575	0.7474
0.1031	0.6649
0.0425	0.8134
0.2970	0.7330
