0.0068	1.0000
0.1131	1.0000
0.1455	1.0000
0.5403	1.0000
0.8423	1.0000
0.5209	0.8557
0.1422	1.0000
0.2053	1.0000
0.0422	0.3196
0.2715	0.9897
0.1564	0.8969
0.1299	0.6186
0.4225	0.8247
0.0905	0.7216
0.1600	0.5670
0.0435	0.2887
0.5488	0.8454
0.1783	0.5052
0.2209	0.3505
0.4710	0.8454
0.0493	0.8866
0.1147	0.6495
0.0891	0.4742
0.2440	0.9794
0.2104	0.9691
0.0000	0.5670
0.0272	0.9897
0.2377	0.9485
0.0045	0.8041
0.0499	0.8969
0.0497	0.8041
0.0371	0.6804
0.6042	0.7835
0.5989	0.5567
0.2591	0.8969
0.2760	0.9381
0.0876	0.8351
0.4119	0.9794
0.4609	0.5361
0.8763	0.4742
0.0888	1.0000
0.0307	0.5670
0.0959	0.9278
0.0580	0.9794
0.0000	0.7526
0.0000	0.6701
0.0000	0.8144
0.0557	0.5979
1.0000	0.8247
0.1741	0.9588
0.4364	0.8660
0.0013	0.2062
0.7457	0.3711
0.1154	0.4330
0.7471	0.7526
0.2027	0.5361
0.0324	0.5155
0.2564	0.8557
0.7299	0.6701
0.0802	0.9175
0.2834	0.9794
0.0918	0.8969
0.1135	0.3402
0.1905	0.7113
0.6161	0.7113
0.8466	0.6804
0.0063	0.8763
0.0769	0.9794
0.4147	0.6804
0.2337	0.8866
0.1840	0.9794
0.5298	0.8247
0.2848	0.9897
0.2436	1.0000
0.1222	0.6804
0.6949	0.7216
0.0476	0.6495
0.0121	0.9175
0.2439	0.9072
0.1381	0.2268
0.6394	0.9897
0.1139	0.3608
0.0372	0.9588
0.5000	0.7216
0.1080	0.8866
0.8135	0.7732
0.7000	0.8969
0.1437	0.9897
0.0000	0.4536
0.1550	0.7835
0.0650	0.7629
0.4363	0.6804
0.0017	0.7835
0.4575	0.4948
0.1031	0.9588
0.0425	0.8247
0.2970	0.5979
