0.0068	1.0000
0.1131	1.0000
0.1455	0.9820
0.5403	0.9232
0.8423	0.8485
0.5209	0.8448
0.1422	0.8015
0.2053	0.8459
0.0422	0.6392
0.2715	0.6330
0.1564	0.8330
0.1299	0.7814
0.4225	0.8660
0.0905	0.8289
0.1600	0.7969
0.0435	0.8747
0.5488	0.7010
0.1783	0.8634
0.2209	0.7448
0.4710	0.7541
0.0493	0.8969
0.1147	0.8552
0.0891	0.7644
0.2440	0.8010
0.2104	0.7124
0.0000	0.6711
0.0272	0.8675
0.2377	0.7376
0.0045	0.7273
0.0499	0.6737
0.0497	0.7448
0.0371	0.6959
0.6042	0.8103
0.5989	0.7670
0.2591	0.7490
0.2760	0.5402
0.0876	0.7742
0.4119	0.8345
0.4609	0.6799
0.8763	0.7201
0.0888	0.8026
0.0307	0.7387
0.0959	0.5402
0.0580	0.5423
0.0000	0.5985
0.0000	0.6459
0.0000	0.3624
0.0557	0.7448
1.0000	0.8722
0.1741	0.7505
0.4364	0.7299
0.0013	0.6902
0.7457	0.8557
0.1154	0.7789
0.7471	0.8634
0.2027	0.5196
0.0324	0.6959
0.2564	0.7912
0.7299	0.7794
0.0802	0.6907
0.2834	0.6247
0.0918	0.6495
0.1135	0.8438
0.1905	0.7845
0.6161	0.8897
0.8466	0.7876
0.0063	0.7098
0.0769	0.8129
0.4147	0.7639
0.2337	0.7325
0.1840	0.8175
0.5298	0.7237
0.2848	0.7490
0.2436	0.8026
0.1222	0.6789
0.6949	0.8119
0.0476	0.7954
0.0121	0.5082
0.2439	0.6974
0.1381	0.8490
0.6394	0.6438
0.1139	0.7985
0.0372	0.8026
0.5000	0.7155
0.1080	0.7448
0.8135	0.7732
0.7000	0.6485
0.1437	0.6598
0.0000	0.8144
0.1550	0.8000
0.0650	0.8211
0.4363	0.6856
0.0017	0.5876
0.4575	0.6866
0.1031	0.8325
0.0425	0.7211
0.2970	0.9887
