0.0000	1.0000
0.0000	0.8303
0.0000	0.7804
0.6624	0.8153
0.0000	0.7338
0.0000	0.8742
0.0000	0.9107
0.0000	0.9940
0.2201	0.8864
0.2865	0.7678
0.2358	0.8311
0.0000	0.8404
0.0000	0.8619
0.0000	0.6676
0.0000	0.8590
0.0000	0.8301
0.0000	0.8870
0.0367	0.8981
0.0000	0.9703
0.1083	0.9674
0.1197	0.9295
0.0000	0.9052
0.0000	0.8678
0.0662	0.8724
0.0000	0.9151
0.0000	0.9169
0.0367	0.9016
0.1930	0.8934
0.0000	0.8759
0.0000	0.9082
0.0000	0.8408
0.3851	0.9252
0.0000	0.9151
0.0000	0.8701
0.4777	0.7571
0.0767	0.8000
0.0000	0.8462
0.0734	0.9012
0.0000	0.7984
0.0000	0.8936
0.0000	0.8231
0.0000	0.8536
0.0933	0.9155
0.0000	0.8049
0.0000	0.8377
0.0000	0.7227
0.0000	0.8493
0.6108	0.7563
0.0000	0.6932
0.0000	0.6984
0.0000	0.6773
0.0313	0.7293
0.0000	0.7268
0.0000	0.7715
0.5503	0.7594
0.0734	0.7505
0.0000	0.5920
0.0000	0.7882
0.0000	0.6175
0.3829	0.8276
0.6173	0.9004
0.0000	0.7610
0.1715	0.7584
0.7400	0.7344
0.0000	0.4381
0.0000	0.8425
0.0000	0.7672
0.0000	0.8709
0.0000	0.8792
0.0000	0.8666
0.0000	0.8918
0.0000	0.8864
0.3590	0.8499
0.0000	0.8070
0.3790	0.7239
0.0000	0.6911
0.0000	0.8285
0.2472	0.7303
0.0000	0.6338
0.1316	0.6697
0.6786	0.5419
0.4690	0.8487
0.0000	0.7146
0.0000	0.5738
0.2201	0.6856
0.0000	0.8695
0.0000	0.8825
0.0000	0.8567
0.0000	0.9377
0.0000	0.9482
0.0000	0.9309
0.0000	0.9386
0.0000	0.9196
0.2690	0.9340
0.0000	0.8755
0.0000	0.7285
0.5638	0.9825
