0.1379	1.0000
0.3800	1.0000
0.4963	0.9160
0.7397	0.8763
0.7521	0.7711
0.7539	0.7381
0.1317	0.8902
0.2812	0.8464
0.1389	0.8139
0.3511	0.5809
0.5402	0.7954
0.4090	0.7242
0.4693	0.7165
0.5180	0.5747
0.4198	0.7361
0.2654	0.7613
0.6338	0.7521
0.6300	0.7464
0.7509	0.8021
0.4751	0.7892
0.1252	0.7649
0.3695	0.7479
0.2959	0.7454
0.4619	0.8201
0.5739	0.8562
0.0000	0.6907
0.2060	0.7789
0.5393	0.7247
0.0636	0.7644
0.1628	0.7119
0.2930	0.7387
0.1223	0.7876
0.6794	0.7851
0.7714	0.7830
0.6477	0.6655
0.5025	0.8304
0.3485	0.8052
0.6478	0.3335
0.4554	0.7351
0.9724	0.7072
0.3299	0.5593
0.2292	0.7593
0.3773	0.6010
0.5553	0.7933
0.3842	0.7907
0.0000	0.7479
0.0666	0.7711
0.3830	0.5686
1.0000	0.8289
0.6771	0.6531
0.5961	0.8304
0.0879	0.7263
0.9337	0.8046
0.1564	0.6938
0.8553	0.8814
0.4519	0.5948
0.1629	0.8407
0.7713	0.6552
0.8164	0.8469
0.6114	0.8015
0.2110	0.5722
0.5839	0.7768
0.5331	0.7196
0.6106	0.8479
0.6867	0.6959
0.9773	0.7237
0.0000	0.8840
0.6021	0.8340
0.6541	0.6428
0.4630	0.7737
0.4923	0.8593
0.7857	0.7582
0.5576	0.7608
0.2662	0.7768
0.3442	0.8165
0.9171	0.8041
0.6834	0.4515
0.1363	0.8392
0.7190	0.4103
0.4976	0.7263
0.9436	0.6479
0.1909	0.7433
0.4556	0.6541
0.7045	0.5856
0.1713	0.7330
0.9218	0.6995
0.8812	0.7995
0.3474	0.7515
0.0000	0.7381
0.2520	0.7330
0.4103	0.6160
0.7737	0.6737
0.0784	0.6108
0.9739	0.7995
0.0767	0.7526
0.0784	0.9010
0.4229	0.9732
