0.1379	1.0000
0.3800	1.0000
0.4963	0.7969
0.7397	0.7515
0.7521	0.8407
0.7539	0.5340
0.1317	0.8216
0.2812	0.7330
0.1389	0.8201
0.3511	0.7412
0.5402	0.7696
0.4090	0.7103
0.4693	0.6784
0.5180	0.7113
0.4198	0.7670
0.2654	0.5820
0.6338	0.7495
0.6300	0.7784
0.7509	0.7727
0.4751	0.6309
0.1252	0.6629
0.3695	0.6881
0.2959	0.7036
0.4619	0.6928
0.5739	0.6943
0.0000	0.6948
0.2060	0.8567
0.5393	0.8727
0.0636	0.7959
0.1628	0.8753
0.2930	0.7222
0.1223	0.6340
0.6794	0.5088
0.7714	0.7856
0.6477	0.8088
0.5025	0.5031
0.3485	0.8809
0.6478	0.7897
0.4554	0.6784
0.9724	0.7247
0.3299	0.8696
0.2292	0.6613
0.3773	0.8010
0.5553	0.7314
0.3842	0.7443
0.0000	0.8773
0.0666	0.7093
0.3830	0.6706
1.0000	0.7149
0.6771	0.5072
0.5961	0.7572
0.0879	0.6536
0.9337	0.6474
0.1564	0.6299
0.8553	0.8629
0.4519	0.7887
0.1629	0.7273
0.7713	0.8474
0.8164	0.6454
0.6114	0.8124
0.2110	0.7670
0.5839	0.7278
0.5331	0.8887
0.6106	0.8500
0.6867	0.7314
0.9773	0.7985
0.0000	0.9211
0.6021	0.7974
0.6541	0.7335
0.4630	0.9165
0.4923	0.8278
0.7857	0.8871
0.5576	0.8335
0.2662	0.8345
0.3442	0.8340
0.9171	0.8629
0.6834	0.7490
0.1363	0.9149
0.7190	0.9335
0.4976	0.8737
0.9436	0.8371
0.1909	0.5851
0.4556	0.7139
0.7045	0.5598
0.1713	0.5160
0.9218	0.7139
0.8812	0.9294
0.3474	0.7938
0.0000	0.9598
0.2520	0.9418
0.4103	0.8021
0.7737	0.7201
0.0784	0.9304
0.9739	0.9784
0.0767	0.9031
0.0784	0.9387
0.4229	0.9742
