0.0068	1.0000
0.1131	1.0000
0.1455	0.8892
0.5403	0.8727
0.8423	0.6433
0.5209	0.8897
0.1422	0.5103
0.2053	0.7031
0.0422	0.6026
0.2715	0.7139
0.1564	0.6237
0.1299	0.8031
0.4225	0.7603
0.0905	0.7639
0.1600	0.7289
0.0435	0.6593
0.5488	0.7881
0.1783	0.5655
0.2209	0.7247
0.4710	0.6428
0.0493	0.6500
0.1147	0.8082
0.0891	0.8057
0.2440	0.8531
0.2104	0.8454
0.0000	0.6562
0.0272	0.7196
0.2377	0.7608
0.0045	0.7897
0.0499	0.7423
0.0497	0.6928
0.0371	0.8186
0.6042	0.7376
0.5989	0.7041
0.2591	0.7954
0.2760	0.7052
0.0876	0.7613
0.4119	0.7675
0.4609	0.7830
0.8763	0.5515
0.0888	0.6639
0.0307	0.8155
0.0959	0.7552
0.0580	0.8314
0.0000	0.8634
0.0000	0.6830
0.0000	0.7139
0.0557	0.5113
1.0000	0.7619
0.1741	0.7129
0.4364	0.7830
0.0013	0.7335
0.7457	0.6763
0.1154	0.7469
0.7471	0.8052
0.2027	0.6098
0.0324	0.7284
0.2564	0.7536
0.7299	0.8211
0.0802	0.7531
0.2834	0.7624
0.0918	0.6397
0.1135	0.7938
0.1905	0.7294
0.6161	0.7479
0.8466	0.5881
0.0063	0.7948
0.0769	0.7655
0.4147	0.7912
0.2337	0.3701
0.1840	0.7861
0.5298	0.7175
0.2848	0.7835
0.2436	0.6206
0.1222	0.7933
0.6949	0.5314
0.0476	0.7624
0.0121	0.7222
0.2439	0.8711
0.1381	0.8381
0.6394	0.7397
0.1139	0.6969
0.0372	0.5433
0.5000	0.8356
0.1080	0.7727
0.8135	0.7691
0.7000	0.8026
0.1437	0.7113
0.0000	0.9289
0.1550	0.8418
0.0650	0.8196
0.4363	0.6577
0.0017	0.5335
0.4575	0.6108
0.1031	0.7330
0.0425	0.6407
0.2970	0.7964
