0.0068	1.0000
0.1131	0.9732
0.1455	0.8809
0.5403	0.9041
0.8423	0.6820
0.5209	0.7799
0.1422	0.7144
0.2053	0.6407
0.0422	0.7613
0.2715	0.7814
0.1564	0.6418
0.1299	0.7907
0.4225	0.7201
0.0905	0.7753
0.1600	0.8521
0.0435	0.7015
0.5488	0.4510
0.1783	0.6320
0.2209	0.6469
0.4710	0.7541
0.0493	0.7376
0.1147	0.8124
0.0891	0.7778
0.2440	0.7732
0.2104	0.7840
0.0000	0.5871
0.0272	0.8247
0.2377	0.7546
0.0045	0.8108
0.0499	0.7603
0.0497	0.7041
0.0371	0.6407
0.6042	0.7778
0.5989	0.7763
0.2591	0.7113
0.2760	0.6438
0.0876	0.6082
0.4119	0.6753
0.4609	0.7902
0.8763	0.7485
0.0888	0.6979
0.0307	0.7665
0.0959	0.7108
0.0580	0.7912
0.0000	0.8015
0.0000	0.7660
0.0000	0.8407
0.0557	0.7242
1.0000	0.6995
0.1741	0.6634
0.4364	0.6165
0.0013	0.7237
0.7457	0.6005
0.1154	0.8361
0.7471	0.6747
0.2027	0.7861
0.0324	0.8284
0.2564	0.7809
0.7299	0.7851
0.0802	0.6531
0.2834	0.5015
0.0918	0.7562
0.1135	0.7593
0.1905	0.7995
0.6161	0.6376
0.8466	0.6139
0.0063	0.8041
0.0769	0.8149
0.4147	0.8485
0.2337	0.7134
0.1840	0.7495
0.5298	0.8211
0.2848	0.6943
0.2436	0.7448
0.1222	0.7892
0.6949	0.4789
0.0476	0.8062
0.0121	0.7253
0.2439	0.7273
0.1381	0.8160
0.6394	0.6634
0.1139	0.7660
0.0372	0.5933
0.5000	0.7624
0.1080	0.7918
0.8135	0.7840
0.7000	0.7871
0.1437	0.7763
0.0000	0.8495
0.1550	0.8093
0.0650	0.7500
0.4363	0.7598
0.0017	0.8247
0.4575	0.7247
0.1031	0.8041
0.0425	0.7691
0.2970	0.7330
