0.0056	0.6940
0.0189	0.7532
0.2500	0.7573
0.0024	0.8485
0.5000	0.8546
0.0047	0.6996
0.0127	0.8010
0.1429	0.7503
0.2000	0.8425
0.2500	0.7542
0.0074	0.8396
0.0000	0.8307
0.0000	0.7511
0.0053	0.5520
0.0015	0.6977
0.1000	0.6538
0.0256	0.8091
0.0526	0.8247
1.0000	0.8163
0.0909	0.6858
0.0097	0.6416
0.0204	0.7311
0.0000	0.8153
0.0037	0.8348
0.0039	0.8433
0.0000	0.6237
0.0046	0.7751
0.1250	0.7600
0.0909	0.7027
0.0076	0.8297
0.0042	0.6899
0.0135	0.8485
0.0055	0.8625
0.0067	0.7740
0.0152	0.8076
0.0013	0.8730
0.5000	0.7633
0.0323	0.6608
0.0016	0.8540
0.0000	0.7965
0.0476	0.8113
0.0018	0.5984
0.0032	0.7833
0.0022	0.8437
0.0000	0.7819
0.0017	0.6297
0.0024	0.7322
0.0059	0.8280
1.0000	0.5649
0.0013	0.8082
0.0000	0.7078
0.0037	0.8474
0.0110	0.8460
0.0000	0.7039
0.0476	0.6186
0.0169	0.8219
0.0014	0.7825
0.0000	0.8530
0.1000	0.7002
0.0028	0.7532
0.0250	0.6812
0.0016	0.7812
0.0625	0.7699
0.0041	0.7157
0.0145	0.8546
0.0000	0.6078
0.2500	0.7862
0.0000	0.7944
0.3333	0.6808
1.0000	0.4767
0.0500	0.7414
0.0046	0.7996
0.0095	0.8676
1.0000	0.7911
0.0015	0.8142
0.0769	0.6674
0.0038	0.5536
0.0294	0.8404
0.0043	0.7528
0.0056	0.7223
0.0055	0.7021
0.0556	0.6375
0.0020	0.8928
0.0000	0.7948
0.0022	0.6260
0.0000	0.7293
0.0000	0.7357
0.0000	0.7070
0.0156	0.8252
0.0036	0.8819
0.0012	0.7359
0.0043	0.8647
0.0128	0.7977
0.0024	0.8513
0.0054	0.9029
1.0000	0.9482
0.0263	0.9103
