0.1379	0.9134
0.3800	0.8737
0.4963	0.6835
0.7397	0.8686
0.7521	0.7593
0.7539	0.7423
0.1317	0.7227
0.2812	0.7722
0.1389	0.7845
0.3511	0.7093
0.5402	0.7175
0.4090	0.8155
0.4693	0.6665
0.5180	0.6351
0.4198	0.7412
0.2654	0.7443
0.6338	0.8052
0.6300	0.6320
0.7509	0.8067
0.4751	0.7912
0.1252	0.6624
0.3695	0.7686
0.2959	0.8351
0.4619	0.7366
0.5739	0.5649
0.0000	0.8438
0.2060	0.7418
0.5393	0.6515
0.0636	0.8412
0.1628	0.7103
0.2930	0.7964
0.1223	0.7809
0.6794	0.5871
0.7714	0.7985
0.6477	0.8407
0.5025	0.7464
0.3485	0.7990
0.6478	0.4474
0.4554	0.7845
0.9724	0.7634
0.3299	0.7536
0.2292	0.5526
0.3773	0.8021
0.5553	0.4820
0.3842	0.7335
0.0000	0.7129
0.0666	0.7918
0.3830	0.5974
1.0000	0.7144
0.6771	0.4799
0.5961	0.6521
0.0879	0.6918
0.9337	0.7062
0.1564	0.4969
0.8553	0.7871
0.4519	0.7758
0.1629	0.7742
0.7713	0.8258
0.8164	0.7526
0.6114	0.7990
0.2110	0.7211
0.5839	0.5675
0.5331	0.6562
0.6106	0.6768
0.6867	0.7876
0.9773	0.7149
0.0000	0.7732
0.6021	0.7526
0.6541	0.8448
0.4630	0.7701
0.4923	0.8284
0.7857	0.8046
0.5576	0.8768
0.2662	0.8082
0.3442	0.8840
0.9171	0.7067
0.6834	0.7351
0.1363	0.6990
0.7190	0.5799
0.4976	0.8129
0.9436	0.5892
0.1909	0.7149
0.4556	0.8418
0.7045	0.8175
0.1713	0.5062
0.9218	0.6990
0.8812	0.6938
0.3474	0.7665
0.0000	0.7376
0.2520	0.7387
0.4103	0.7634
0.7737	0.7201
0.0784	0.8567
0.9739	0.7923
0.0767	0.6026
0.0784	0.7021
0.4229	0.7103
