0.0068	1.0000
0.1131	1.0000
0.1455	0.8232
0.5403	0.8402
0.8423	0.7680
0.5209	0.6820
0.1422	0.8093
0.2053	0.6634
0.0422	0.7742
0.2715	0.6057
0.1564	0.6737
0.1299	0.7387
0.4225	0.8263
0.0905	0.8263
0.1600	0.7670
0.0435	0.8330
0.5488	0.7155
0.1783	0.5325
0.2209	0.7320
0.4710	0.7459
0.0493	0.6196
0.1147	0.7505
0.0891	0.7412
0.2440	0.8180
0.2104	0.8103
0.0000	0.7397
0.0272	0.8191
0.2377	0.8691
0.0045	0.7784
0.0499	0.8655
0.0497	0.7706
0.0371	0.7469
0.6042	0.7969
0.5989	0.8284
0.2591	0.4160
0.2760	0.6129
0.0876	0.5985
0.4119	0.7861
0.4609	0.5567
0.8763	0.7892
0.0888	0.6784
0.0307	0.7314
0.0959	0.7814
0.0580	0.7655
0.0000	0.3881
0.0000	0.6510
0.0000	0.7758
0.0557	0.6598
1.0000	0.7010
0.1741	0.7356
0.4364	0.7289
0.0013	0.7856
0.7457	0.7747
0.1154	0.7799
0.7471	0.7778
0.2027	0.8371
0.0324	0.7794
0.2564	0.7799
0.7299	0.7335
0.0802	0.8067
0.2834	0.6897
0.0918	0.7691
0.1135	0.7438
0.1905	0.7485
0.6161	0.8015
0.8466	0.8134
0.0063	0.6294
0.0769	0.7789
0.4147	0.7768
0.2337	0.7057
0.1840	0.8206
0.5298	0.6263
0.2848	0.4505
0.2436	0.6206
0.1222	0.7479
0.6949	0.4742
0.0476	0.7727
0.0121	0.7608
0.2439	0.5407
0.1381	0.4247
0.6394	0.6093
0.1139	0.6943
0.0372	0.7830
0.5000	0.8052
0.1080	0.8072
0.8135	0.7840
0.7000	0.8180
0.1437	0.7881
0.0000	0.8345
0.1550	0.8412
0.0650	0.7572
0.4363	0.7969
0.0017	0.8057
0.4575	0.6691
0.1031	0.6727
0.0425	0.8057
0.2970	0.8278
